max_altitude,rise_azimuth,set_azimuth,archived,experimental,year,station_lat,station_lng,station_alt,horizon,station_status,duration_seconds,hour_of_day,day_of_week,month,day_of_year,week_of_year,altitude_squared,altitude_log,hour_sin,hour_cos,month_sin,month_cos,abs_latitude,true_label,predicted_label,error_type
39.0,208.0,317.0,1,0,2023,53.13,-2.1,30,23,0,241.0,20,4,7,188,27,1521.0,3.688879454113936,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,53.13,1.0,0.0,False Negative
20.0,212.0,79.0,1,0,2024,52.243424,-7.074098,27,0,0,600.0,0,2,9,248,36,400.0,3.044522437723423,0.0,1.0,-1.0,-1.8369701987210294e-16,52.243424,0.0,1.0,False Positive
77.0,165.0,353.0,1,0,2024,13.8422302,100.8554904,50,10,2,431.0,15,4,7,208,30,5929.0,4.356708826689592,-0.7071067811865471,-0.7071067811865479,-0.4999999999999997,-0.8660254037844388,13.8422302,0.0,1.0,False Positive
14.0,326.0,257.0,1,0,2023,40.0091,-105.247,20,0,0,213.0,19,2,7,200,29,196.0,2.70805020110221,-0.9659258262890684,0.2588190451025203,-0.4999999999999997,-0.8660254037844388,40.0091,0.0,1.0,False Positive
51.0,17.0,183.0,1,0,2024,42.019,0.7444,755,15,1,705.0,13,4,4,117,17,2601.0,3.951243718581428,-0.2588190451025208,-0.9659258262890684,0.8660254037844387,-0.4999999999999998,42.019,0.0,1.0,False Positive
58.0,189.0,324.0,1,0,2024,63.854,20.208,35,10,2,180.0,20,3,7,207,30,3364.0,4.07753744390572,-0.8660254037844386,0.5000000000000001,-0.4999999999999997,-0.8660254037844388,63.854,0.0,1.0,False Positive
25.0,28.0,169.0,0,0,2025,19.31,-99.149,2260,20,1,656.0,16,5,2,53,8,625.0,3.258096538021482,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,19.31,1.0,0.0,False Negative
20.0,2.0,232.0,0,0,2025,51.904,-8.664,101,10,2,630.0,15,6,8,215,31,400.0,3.044522437723423,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,51.904,0.0,1.0,False Positive
41.0,210.0,77.0,1,0,2024,45.419841,-73.464994,15,16,1,265.0,12,3,6,165,24,1681.0,3.737669618283368,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,45.419841,1.0,0.0,False Negative
31.0,6.0,222.0,1,0,2024,50.77,-2.02,60,20,2,719.0,12,1,9,268,39,961.0,3.4657359027997265,1.2246467991473532e-16,-1.0,-1.0,-1.8369701987210294e-16,50.77,1.0,0.0,False Negative
80.0,170.0,336.0,0,0,2025,63.854,20.208,35,10,2,180.0,8,1,7,196,29,6400.0,4.394449154672439,0.8660254037844387,-0.4999999999999998,-0.4999999999999997,-0.8660254037844388,63.854,0.0,1.0,False Positive
13.0,66.0,12.0,1,0,2022,63.854,20.208,35,10,2,202.0,10,4,10,294,42,169.0,2.6390573296152584,0.4999999999999999,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,63.854,0.0,1.0,False Positive
57.0,284.0,49.0,1,0,2023,48.886,8.693,337,34,0,235.0,4,3,11,306,44,3249.0,4.060443010546419,0.8660254037844386,0.5000000000000001,-0.5000000000000004,0.8660254037844384,48.886,0.0,1.0,False Positive
62.0,145.0,4.0,1,0,2022,43.704,-79.369,143,25,0,1753.0,8,6,4,100,14,3844.0,4.143134726391533,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,43.704,0.0,1.0,False Positive
71.0,186.0,321.0,1,0,2024,63.854,20.208,35,10,2,180.0,15,1,4,107,16,5041.0,4.276666119016055,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,63.854,0.0,1.0,False Positive
82.0,242.0,63.0,1,0,2024,-38.28,-57.854,10,20,2,812.0,15,2,4,101,15,6724.0,4.418840607796598,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,38.28,0.0,1.0,False Positive
23.0,209.0,329.0,1,0,2021,49.979,21.913,225,15,2,674.0,14,4,12,337,48,529.0,3.1780538303479458,-0.4999999999999997,-0.8660254037844388,-2.4492935982947064e-16,1.0,49.979,0.0,1.0,False Positive
67.0,172.0,345.0,0,0,2025,48.987357,17.178515,205,7,2,702.0,23,3,8,226,33,4489.0,4.219507705176107,-0.2588190451025215,0.965925826289068,-0.8660254037844385,-0.5000000000000004,48.987357,0.0,1.0,False Positive
49.0,32.0,170.0,1,0,2022,63.854,20.208,35,0,2,278.0,6,0,10,276,40,2401.0,3.912023005428146,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,63.854,0.0,1.0,False Positive
70.0,172.0,346.0,1,0,2025,38.395,21.828,145,15,2,699.0,23,3,6,177,26,4900.0,4.262679877041316,-0.2588190451025215,0.965925826289068,1.2246467991473532e-16,-1.0,38.395,0.0,1.0,False Positive
71.0,3.0,209.0,1,0,2022,49.9795889,21.9123033,225,10,2,206.0,3,2,12,348,50,5041.0,4.276666119016055,0.7071067811865476,0.7071067811865476,-2.4492935982947064e-16,1.0,49.9795889,0.0,1.0,False Positive
74.0,177.0,330.0,1,0,2025,63.854,20.208,35,10,2,180.0,23,5,2,32,5,5476.0,4.31748811353631,-0.2588190451025215,0.965925826289068,0.8660254037844386,0.5000000000000001,63.854,0.0,1.0,False Positive
76.0,161.0,349.0,0,0,2025,47.6662,19.6496,130,30,2,760.0,23,3,7,212,31,5776.0,4.343805421853684,-0.2588190451025215,0.965925826289068,-0.4999999999999997,-0.8660254037844388,47.6662,1.0,0.0,False Negative
26.0,33.0,163.0,1,0,2022,21.0285,105.8542,20,5,0,630.0,0,5,10,274,39,676.0,3.295836866004329,0.0,1.0,-0.8660254037844386,0.5000000000000001,21.0285,1.0,0.0,False Negative
87.0,13.0,194.0,1,0,2024,45.5,-73.6,45,0,2,841.0,5,3,8,214,31,7569.0,4.477336814478207,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004,45.5,1.0,0.0,False Negative
67.0,5.0,220.0,1,0,2023,63.854,20.208,35,20,0,180.0,9,0,8,226,33,4489.0,4.219507705176107,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,63.854,1.0,0.0,False Negative
80.0,164.0,349.0,0,0,2025,42.28,-87.97,200,15,0,710.0,4,1,2,56,9,6400.0,4.394449154672439,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,42.28,0.0,1.0,False Positive
73.0,171.0,342.0,1,0,2024,40.101,-75.273,74,10,0,639.0,14,2,7,185,27,5329.0,4.30406509320417,-0.4999999999999997,-0.8660254037844388,-0.4999999999999997,-0.8660254037844388,40.101,1.0,0.0,False Negative
55.0,7.0,203.0,1,0,2022,42.09,1.859,625,15,0,682.0,9,3,1,6,1,3025.0,4.02535169073515,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,42.09,0.0,1.0,False Positive
76.0,236.0,46.0,0,0,2025,52.342463,-1.290348,128,15,2,385.0,1,0,10,286,42,5776.0,4.343805421853684,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001,52.342463,1.0,0.0,False Negative
31.0,206.0,319.0,0,1,2025,42.687,23.307,630,15,2,289.0,0,4,6,171,25,961.0,3.4657359027997265,0.0,1.0,1.2246467991473532e-16,-1.0,42.687,1.0,0.0,False Negative
2.0,79.0,27.0,0,0,2024,45.75639,126.675,167,5,0,293.0,21,6,12,336,48,4.0,1.0986122886681098,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,45.75639,1.0,0.0,False Negative
88.0,14.0,197.0,1,0,2024,56.82,12.89,67,20,0,307.0,9,2,1,31,5,7744.0,4.48863636973214,0.7071067811865476,-0.7071067811865475,0.4999999999999999,0.8660254037844387,56.82,0.0,1.0,False Positive
64.0,31.0,177.0,1,0,2024,63.854,20.208,35,10,2,180.0,8,0,1,15,3,4096.0,4.174387269895637,0.8660254037844387,-0.4999999999999998,0.4999999999999999,0.8660254037844387,63.854,0.0,1.0,False Positive
34.0,127.0,8.0,1,0,2024,52.2179,5.1645,14,15,2,317.0,23,4,5,131,19,1156.0,3.555348061489413,-0.2588190451025215,0.965925826289068,0.4999999999999999,-0.8660254037844387,52.2179,1.0,0.0,False Negative
62.0,164.0,354.0,1,0,2024,13.8422302,100.8554904,50,10,2,582.0,12,6,2,49,7,3844.0,4.143134726391533,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,13.8422302,0.0,1.0,False Positive
24.0,63.0,122.0,1,0,2023,49.977285,8.231502,100,20,2,218.0,7,3,5,124,18,576.0,3.218875824868201,0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387,49.977285,1.0,0.0,False Negative
39.0,27.0,173.0,1,0,2023,29.11,48.124,20,10,2,220.0,20,2,12,347,50,1521.0,3.688879454113936,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,29.11,1.0,0.0,False Negative
4.0,241.0,235.0,1,0,2022,42.29322,-83.71073,300,0,0,266.0,19,6,11,317,45,16.0,1.6094379124341005,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,42.29322,1.0,0.0,False Negative
62.0,9.0,203.0,0,0,2025,45.890911,16.83692,120,10,0,727.0,10,4,2,38,6,3844.0,4.143134726391533,0.4999999999999999,-0.8660254037844387,0.8660254037844386,0.5000000000000001,45.890911,1.0,0.0,False Negative
51.0,340.0,208.0,0,0,2025,40.009,-105.248,1626,10,0,228.0,11,6,1,26,4,2601.0,3.951243718581428,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,40.009,1.0,0.0,False Negative
50.0,151.0,355.0,0,1,2023,45.5891,-73.3311,57,6,0,525.0,1,4,2,41,6,2500.0,3.9318256327243257,0.2588190451025207,0.9659258262890684,0.8660254037844386,0.5000000000000001,45.5891,1.0,0.0,False Negative
60.0,265.0,186.0,1,0,2023,63.854,20.208,35,20,0,180.0,22,1,11,325,47,3600.0,4.110873864173311,-0.5000000000000004,0.8660254037844384,-0.5000000000000004,0.8660254037844384,63.854,0.0,1.0,False Positive
83.0,16.0,194.0,0,0,2025,49.2244,10.7285,496,10,2,646.0,2,4,7,206,30,6889.0,4.430816798843313,0.4999999999999999,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,49.2244,0.0,1.0,False Positive
58.0,16.0,185.0,0,0,2025,48.437,19.129,395,40,2,768.0,12,6,7,194,28,3364.0,4.07753744390572,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,48.437,1.0,0.0,False Negative
87.0,11.0,191.0,1,1,2022,21.0285,105.8542,20,5,0,594.0,22,6,2,58,8,7569.0,4.477336814478207,-0.5000000000000004,0.8660254037844384,0.8660254037844386,0.5000000000000001,21.0285,0.0,1.0,False Positive
54.0,18.0,183.0,0,0,2025,2.811185,-60.680964,9,15,1,696.0,16,5,7,186,27,2916.0,4.007333185232471,-0.8660254037844385,-0.5000000000000004,-0.4999999999999997,-0.8660254037844388,2.811185,0.0,1.0,False Positive
86.0,166.0,350.0,1,0,2022,30.05973,-99.15139,500,3,2,626.0,23,2,11,320,46,7396.0,4.465908118654584,-0.2588190451025215,0.965925826289068,-0.5000000000000004,0.8660254037844384,30.05973,0.0,1.0,False Positive
14.0,43.0,158.0,1,0,2025,2.811185,-60.680964,9,15,1,590.0,16,2,6,176,26,196.0,2.70805020110221,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,2.811185,0.0,1.0,False Positive
17.0,317.0,41.0,1,0,2022,40.009,-105.248,1626,10,0,274.0,0,5,3,85,12,289.0,2.8903717578961645,0.0,1.0,1.0,6.123233995736766e-17,40.009,0.0,1.0,False Positive
56.0,4.0,223.0,0,0,2025,52.487,13.475,23,20,2,436.0,6,5,4,102,15,3136.0,4.04305126783455,1.0,6.123233995736766e-17,0.8660254037844387,-0.4999999999999998,52.487,1.0,0.0,False Negative
9.0,224.0,325.0,1,0,2024,52.0,4.2,13,0,2,531.0,22,4,3,89,13,81.0,2.302585092994046,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,52.0,1.0,0.0,False Negative
40.0,306.0,61.0,1,0,2023,-27.492,153.069,29,20,2,431.0,2,6,9,260,37,1600.0,3.713572066704308,0.4999999999999999,0.8660254037844387,-1.0,-1.8369701987210294e-16,27.492,0.0,1.0,False Positive
27.0,25.0,175.0,1,0,2023,50.359,30.388,200,5,2,564.0,2,0,11,317,46,729.0,3.332204510175204,0.4999999999999999,0.8660254037844387,-0.5000000000000004,0.8660254037844384,50.359,0.0,1.0,False Positive
30.0,196.0,334.0,1,0,2024,52.062,-2.062,50,5,0,554.0,22,4,3,68,10,900.0,3.4339872044851463,-0.5000000000000004,0.8660254037844384,1.0,6.123233995736766e-17,52.062,0.0,1.0,False Positive
14.0,35.0,141.0,1,0,2024,48.886,8.693,337,3,0,555.0,1,2,5,129,19,196.0,2.70805020110221,0.2588190451025207,0.9659258262890684,0.4999999999999999,-0.8660254037844387,48.886,0.0,1.0,False Positive
27.0,148.0,6.0,1,0,2023,13.8422302,100.8554904,50,10,2,671.0,18,3,11,306,44,729.0,3.332204510175204,-1.0,-1.8369701987210294e-16,-0.5000000000000004,0.8660254037844384,13.8422302,0.0,1.0,False Positive
77.0,164.0,342.0,1,0,2023,64.7941,-147.536,147,7,2,714.0,6,4,12,342,49,5929.0,4.356708826689592,1.0,6.123233995736766e-17,-2.4492935982947064e-16,1.0,64.7941,0.0,1.0,False Positive
89.0,161.0,339.0,0,0,2025,63.854,20.208,35,20,0,180.0,2,4,7,192,28,7921.0,4.499809670330265,0.4999999999999999,0.8660254037844387,-0.4999999999999997,-0.8660254037844388,63.854,0.0,1.0,False Positive
68.0,5.0,198.0,0,0,2025,2.811185,-60.680964,9,15,2,417.0,18,2,2,43,7,4624.0,4.23410650459726,-1.0,-1.8369701987210294e-16,0.8660254037844386,0.5000000000000001,2.811185,0.0,1.0,False Positive
19.0,215.0,313.0,0,0,2025,39.0311,-83.9474,295,10,2,259.0,4,2,9,267,39,361.0,2.995732273553991,0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210294e-16,39.0311,0.0,1.0,False Positive
89.0,13.0,194.0,1,0,2024,39.716,-75.21,10,5,0,614.0,21,1,11,310,45,7921.0,4.499809670330265,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,39.716,0.0,1.0,False Positive
33.0,127.0,356.0,1,0,2022,63.854,20.208,35,10,2,326.0,15,5,8,232,33,1089.0,3.5263605246161616,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,63.854,0.0,1.0,False Positive
53.0,185.0,335.0,1,0,2023,48.886,8.693,337,45,2,377.0,16,6,10,274,39,2809.0,3.9889840465642745,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,48.886,0.0,1.0,False Positive
50.0,17.0,182.0,0,0,2025,39.5856507,32.6616518,1080,10,2,691.0,10,3,8,226,33,2500.0,3.9318256327243257,0.4999999999999999,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,39.5856507,0.0,1.0,False Positive
2.0,70.0,110.0,1,0,2023,30.05973,-99.15139,500,1,2,233.0,3,6,10,274,39,4.0,1.0986122886681098,0.7071067811865476,0.7071067811865476,-0.8660254037844386,0.5000000000000001,30.05973,1.0,0.0,False Negative
38.0,184.0,341.0,1,0,2025,52.243424,-7.074098,27,0,0,686.0,1,2,6,176,26,1444.0,3.6635616461296463,0.2588190451025207,0.9659258262890684,1.2246467991473532e-16,-1.0,52.243424,0.0,1.0,False Positive
6.0,277.0,241.0,1,0,2022,49.979,21.913,225,15,2,202.0,17,6,4,93,13,36.0,1.9459101490553128,-0.9659258262890684,-0.2588190451025206,0.8660254037844387,-0.4999999999999998,49.979,0.0,1.0,False Positive
14.0,353.0,242.0,1,0,2024,41.743,-111.807,1382,0,1,673.0,1,5,10,293,42,196.0,2.70805020110221,0.2588190451025207,0.9659258262890684,-0.8660254037844386,0.5000000000000001,41.743,1.0,0.0,False Negative
80.0,13.0,191.0,1,0,2023,40.0091,-105.247,20,0,0,722.0,20,6,6,176,25,6400.0,4.394449154672439,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,40.0091,0.0,1.0,False Positive
9.0,65.0,127.0,1,0,2023,19.415,-154.892,15,5,2,292.0,19,1,11,318,46,81.0,2.302585092994046,-0.9659258262890684,0.2588190451025203,-0.5000000000000004,0.8660254037844384,19.415,0.0,1.0,False Positive
8.0,354.0,261.0,0,0,2025,51.965,19.731,120,10,0,505.0,11,3,1,23,4,64.0,2.19722457733622,0.258819045102521,-0.9659258262890682,0.4999999999999999,0.8660254037844387,51.965,1.0,0.0,False Negative
89.0,311.0,133.0,0,0,2025,38.395,21.828,145,15,2,719.0,6,2,10,288,42,7921.0,4.499809670330265,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,38.395,1.0,0.0,False Negative
38.0,207.0,306.0,1,1,2024,-19.861,-44.619,800,30,2,182.0,6,6,5,140,20,1444.0,3.6635616461296463,1.0,6.123233995736766e-17,0.4999999999999999,-0.8660254037844387,19.861,1.0,0.0,False Negative
12.0,351.0,243.0,1,0,2021,39.211,-82.223,220,0,0,648.0,17,6,11,325,46,144.0,2.5649493574615367,-0.9659258262890684,-0.2588190451025206,-0.5000000000000004,0.8660254037844384,39.211,1.0,0.0,False Negative
63.0,232.0,63.0,1,0,2024,45.605,12.243,15,15,2,613.0,7,1,6,163,24,3969.0,4.158883083359672,0.9659258262890684,-0.2588190451025206,1.2246467991473532e-16,-1.0,45.605,1.0,0.0,False Negative
2.0,335.0,277.0,1,0,2023,47.807,9.633,450,0,0,285.0,17,3,5,131,19,4.0,1.0986122886681098,-0.9659258262890684,-0.2588190451025206,0.4999999999999999,-0.8660254037844387,47.807,1.0,0.0,False Negative
82.0,165.0,349.0,1,0,2023,40.688,0.573,8,0,0,672.0,10,1,11,311,45,6724.0,4.418840607796598,0.4999999999999999,-0.8660254037844387,-0.5000000000000004,0.8660254037844384,40.688,1.0,0.0,False Negative
44.0,183.0,339.0,1,0,2022,28.152591,-16.728621,915,10,2,523.0,21,2,2,54,8,1936.0,3.80666248977032,-0.7071067811865477,0.7071067811865474,0.8660254037844386,0.5000000000000001,28.152591,1.0,0.0,False Negative
11.0,215.0,327.0,1,0,2023,51.427722,7.194128,165,0,2,593.0,11,5,3,63,9,121.0,2.4849066497880004,0.258819045102521,-0.9659258262890682,1.0,6.123233995736766e-17,51.427722,1.0,0.0,False Negative
48.0,157.0,1.0,1,0,2023,-3.708,128.193,10,6,0,589.0,12,4,7,209,30,2304.0,3.8918202981106265,1.2246467991473532e-16,-1.0,-0.4999999999999997,-0.8660254037844388,3.708,1.0,0.0,False Negative
64.0,177.0,342.0,1,0,2023,40.0091,-105.247,20,0,0,453.0,3,4,8,237,34,4096.0,4.174387269895637,0.7071067811865476,0.7071067811865476,-0.8660254037844385,-0.5000000000000004,40.0091,0.0,1.0,False Positive
78.0,168.0,346.0,1,0,2023,51.592865,6.993908,97,10,0,744.0,20,0,12,352,51,6084.0,4.3694478524670215,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,51.592865,0.0,1.0,False Positive
42.0,268.0,137.0,1,0,2023,45.419841,-73.464994,15,16,1,314.0,21,6,12,344,49,1764.0,3.7612001156935615,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,45.419841,1.0,0.0,False Negative
32.0,319.0,319.0,1,0,2024,53.13,-2.1,30,23,0,720.0,13,3,3,81,12,1024.0,3.49650756146648,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,53.13,1.0,0.0,False Negative
89.0,162.0,341.0,1,0,2023,63.854,20.208,35,20,0,180.0,21,1,12,339,49,7921.0,4.499809670330265,-0.7071067811865477,0.7071067811865474,-2.4492935982947064e-16,1.0,63.854,0.0,1.0,False Positive
67.0,5.0,198.0,1,0,2022,-26.087335,28.035689,1521,10,0,498.0,14,1,5,137,20,4489.0,4.219507705176107,-0.4999999999999997,-0.8660254037844388,0.4999999999999999,-0.8660254037844387,26.087335,1.0,0.0,False Negative
69.0,16.0,188.0,0,0,2025,50.294,18.682,244,10,0,572.0,8,4,2,52,8,4761.0,4.248495242049359,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,50.294,0.0,1.0,False Positive
60.0,5.0,195.0,1,0,2024,-37.73561687577597,144.93418170642056,50,30,0,688.0,9,6,7,189,27,3600.0,4.110873864173311,0.7071067811865476,-0.7071067811865475,-0.4999999999999997,-0.8660254037844388,37.73561687577597,0.0,1.0,False Positive
18.0,114.0,355.0,1,1,2023,51.244,-0.588,55,0,1,785.0,4,5,2,49,7,324.0,2.9444389791664403,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,51.244,0.0,1.0,False Positive
50.0,149.0,350.0,1,0,2023,52.487,13.475,23,20,2,806.0,13,3,3,61,9,2500.0,3.9318256327243257,-0.2588190451025208,-0.9659258262890684,1.0,6.123233995736766e-17,52.487,0.0,1.0,False Positive
85.0,19.0,213.0,1,0,2024,63.854,20.208,35,10,2,242.0,22,6,6,168,24,7225.0,4.454347296253507,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,63.854,0.0,1.0,False Positive
61.0,192.0,29.0,1,0,2024,42.019,0.7444,755,15,1,1028.0,1,1,7,191,28,3721.0,4.127134385045092,0.2588190451025207,0.9659258262890684,-0.4999999999999997,-0.8660254037844388,42.019,0.0,1.0,False Positive
55.0,176.0,344.0,0,0,2025,45.6495,-122.5417,160,15,2,698.0,8,4,8,227,33,3025.0,4.02535169073515,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,45.6495,0.0,1.0,False Positive
48.0,275.0,68.0,1,0,2021,48.336,17.448,134,10,1,381.0,21,0,11,319,46,2304.0,3.8918202981106265,-0.7071067811865477,0.7071067811865474,-0.5000000000000004,0.8660254037844384,48.336,1.0,0.0,False Negative
13.0,40.0,129.0,1,0,2023,51.243,-0.589,62,0,1,516.0,17,5,3,70,10,169.0,2.6390573296152584,-0.9659258262890684,-0.2588190451025206,1.0,6.123233995736766e-17,51.243,0.0,1.0,False Positive
12.0,111.0,9.0,0,0,2025,38.03960606459199,23.79750602160133,239,10,1,720.0,11,6,7,208,30,144.0,2.5649493574615367,0.258819045102521,-0.9659258262890682,-0.4999999999999997,-0.8660254037844388,38.03960606459199,0.0,1.0,False Positive
4.0,241.0,311.0,1,0,2024,41.436,-87.038,240,0,2,512.0,0,6,11,315,45,16.0,1.6094379124341005,0.0,1.0,-0.5000000000000004,0.8660254037844384,41.436,1.0,0.0,False Negative
28.0,1.0,218.0,0,0,2025,42.09,1.859,625,15,0,663.0,11,2,2,36,6,784.0,3.367295829986474,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,42.09,0.0,1.0,False Positive
34.0,281.0,126.0,0,0,2025,51.5857,-0.3543,53,10,2,505.0,19,0,3,83,13,1156.0,3.555348061489413,-0.9659258262890684,0.2588190451025203,1.0,6.123233995736766e-17,51.5857,1.0,0.0,False Negative
52.0,6.0,167.0,1,0,2023,-16.448,145.408,6,0,1,899.0,5,2,8,242,35,2704.0,3.970291913552122,0.9659258262890684,0.2588190451025207,-0.8660254037844385,-0.5000000000000004,16.448,1.0,0.0,False Negative
50.0,225.0,30.0,1,0,2024,37.103,-121.634,110,10,2,775.0,22,3,7,200,29,2500.0,3.9318256327243257,-0.5000000000000004,0.8660254037844384,-0.4999999999999997,-0.8660254037844388,37.103,1.0,0.0,False Negative
16.0,122.0,5.0,1,0,2023,42.019,0.7444,755,15,1,687.0,8,2,4,102,15,256.0,2.833213344056216,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,42.019,0.0,1.0,False Positive
7.0,319.0,232.0,1,0,2024,-19.861,-44.619,800,30,2,522.0,14,3,9,249,36,49.0,2.079441541679836,-0.4999999999999997,-0.8660254037844388,-1.0,-1.8369701987210294e-16,19.861,1.0,0.0,False Negative
80.0,11.0,197.0,0,0,2025,48.2662,11.6683,495,15,2,700.0,12,3,10,289,42,6400.0,4.394449154672439,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,48.2662,0.0,1.0,False Positive
19.0,30.0,158.0,0,0,2025,39.569,-3.186,668,0,2,676.0,14,6,10,285,41,361.0,2.995732273553991,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,39.569,0.0,1.0,False Positive
13.0,327.0,236.0,1,0,2024,1.338,103.934,50,5,2,389.0,3,3,4,102,15,169.0,2.6390573296152584,0.7071067811865476,0.7071067811865476,0.8660254037844387,-0.4999999999999998,1.338,1.0,0.0,False Negative
37.0,191.0,93.0,0,0,2025,40.0091,-105.247,20,0,0,438.0,5,0,6,167,25,1369.0,3.6375861597263857,0.9659258262890684,0.2588190451025207,1.2246467991473532e-16,-1.0,40.0091,0.0,1.0,False Positive
20.0,11.0,121.0,1,0,2024,37.8776,-122.2978,15,5,2,726.0,6,5,2,48,7,400.0,3.044522437723423,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,37.8776,1.0,0.0,False Negative
